친구,친구,233.0,0.8978102189781022
상상,상상,232.0,1.0
자꾸,자꾸,232.0,0.9130434782608695
살아,살아,231.0,0.5142857142857142
표절,표절,230.0,1.0
스크린,스크린,229.0,0.9722222222222222
연출력,연출력,229.0,1.0
노력,노력,229.0,1.0
말할,말할,229.0,1.0
악역,악역,227.0,0.9846153846153847
인정,인정,227.0,0.9865771812080537
거야,거야,227.0,0.3333333333333333
목소리,목소리,226.0,0.9669421487603306
배트맨,배트맨,225.0,1.0
선택,선택,225.0,0.9883040935672515
보는데,보는데,224.0,1.0
공감,공감,224.0,0.9625
빨리,빨리,224.0,0.3333333333333333
블랙,블랙,223.0,1.0
우주,우주,223.0,0.9714285714285714
인상,인상,221.0,1.0
예전,예전,221.0,1.0
인상적,인상적,218.0,1.0
전율,전율,218.0,1.0
점,8점,218.0,0.967741935483871
좋았어요,좋았어요,217.0,1.0
조인성,조인성,217.0,1.0
액션씬,액션씬,217.0,0.9478260869565217
잘못,잘못,217.0,1.0
심은경,심은경,216.0,1.0
케미,케미,216.0,0.9731543624161074
웃음,웃음,214.0,0.5087719298245614
능력,능력,213.0,1.0
이리,이리,212.0,0.7142857142857143
흥미진진,흥미진진,210.0,1.0
전지현,전지현,210.0,1.0
아쉬움,아쉬움,208.0,1.0
제목,제목,208.0,1.0
주연,주연,208.0,0.9791666666666666
외모,외모,208.0,0.9294117647058824
몰입감,몰입감,207.0,0.979381443298969
취향,취향,207.0,0.9819819819819819
결말이,결말이,206.0,1.0
빌런,빌런,206.0,1.0
비교,비교,205.0,0.989010989010989
덕분,덕분,205.0,1.0
뛰어,뛰어,205.0,0.8571428571428571
사극,사극,204.0,1.0
역사적,역사적,203.0,1.0
무조건,무조건,203.0,1.0
설명,설명,201.0,0.9736842105263158
다음,다음,201.0,1.0
자연,자연,200.0,0.9894179894179894
평가,평가,200.0,0.9875776397515528
전투,전투,199.0,0.9805825242718447
좋았습니다,좋았습니다,198.0,1.0
티비,티비,198.0,1.0
긴장,긴장,197.0,0.9875
충격,충격,197.0,1.0
개그,개그,197.0,0.925
캐릭터들,캐릭터들,196.0,1.0
무난,무난,196.0,1.0
피터,피터,196.0,0.9285714285714286
전투씬,전투씬,195.0,1.0
마음,마음,194.0,0.8775510204081632
허술,허술,193.0,1.0
발전,발전,193.0,0.9880239520958084
조합,조합,193.0,1.0
유일,유일,193.0,1.0
공원,공원,192.0,1.0
최근,최근,191.0,1.0
재밌었음,재밌었음,190.0,1.0
스타일,스타일,190.0,1.0
함께,함께,190.0,0.9512195121951219
여성,여성,189.0,1.0
돌아,돌아,189.0,0.31297709923664124
최동훈,최동훈,188.0,1.0
영화적,영화적,188.0,0.9622641509433962
나이,나이,188.0,0.9550561797752809
거대,거대,188.0,1.0
불쌍,불쌍,187.0,1.0
당신,당신,187.0,1.0
저런,저런,187.0,1.0
그럭저럭,그럭저럭,186.0,1.0
진행,진행,186.0,0.9849624060150376
테러,테러,186.0,0.9036144578313253
특유,특유,186.0,1.0
스타크,스타크,185.0,1.0
본다,본다,185.0,0.42857142857142855
강추,강추,185.0,0.8
점,5점,184.0,0.8
공포,공포,184.0,0.8947368421052632
정의,정의,183.0,1.0
옛날,옛날,183.0,0.9770114942528736
벌써,벌써,183.0,1.0
영화들,영화들,182.0,0.9661016949152542
현실적,현실적,182.0,1.0
흐름,흐름,182.0,0.9710144927536232
공조,공조,182.0,1.0
세계관,세계관,181.0,0.9708029197080292
점,9점,181.0,0.3333333333333333
성장,성장,180.0,1.0
원래,원래,180.0,1.0
남을,남을,180.0,1.0
위대,위대,178.0,1.0
시도,시도,178.0,0.86
아포칼립토,아포칼립토,177.0,0.847457627118644
아들,아들,177.0,0.9459459459459459
만화,만화,177.0,0.8666666666666667
확실,확실,177.0,1.0
순수,순수,176.0,1.0
오락,오락,176.0,1.0
엉성,엉성,176.0,0.9858156028368794
그걸,그걸,176.0,1.0
그럼,그럼,176.0,1.0
않음,않음,175.0,1.0
올해,올해,175.0,1.0
배우님,배우님,174.0,1.0
허접,허접,174.0,0.9855072463768116
심장,심장,174.0,1.0
노잼,노잼,174.0,0.9294117647058824
미래,미래,174.0,0.922077922077922
이하,이하,174.0,0.9469026548672567
애니메이션,애니메이션,173.0,1.0
스릴러,스릴러,173.0,0.8297872340425532
짜증,짜증,173.0,0.6198347107438017
오래,오래,173.0,0.9365079365079365
류승완,류승완,171.0,1.0
끝나고,끝나고,171.0,1.0
일어,일어,170.0,0.9254658385093167
후반,후반,169.0,0.9411764705882353
미화,미화,168.0,0.9482758620689655
아빠,아빠,168.0,0.7777777777777778
어느,어느,168.0,1.0
한국판,한국판,167.0,1.0
도대체,도대체,167.0,1.0
단점,단점,167.0,1.0
광주,광주,167.0,0.9523809523809523
포인트,포인트,166.0,0.9540229885057471
볼만함,볼만함,166.0,1.0
감상,감상,166.0,1.0
겨울왕국,겨울왕국,165.0,1.0
대통령,대통령,165.0,0.9550561797752809
번,3번,165.0,1.0
점,7점,165.0,1.0
슬픔,슬픔,163.0,0.9782608695652174
신기,신기,163.0,1.0
한계,한계,162.0,0.9166666666666666
비극,비극,161.0,1.0
지구,지구,161.0,1.0
윤계상,윤계상,160.0,1.0
느끼게,느끼게,160.0,1.0
목숨,목숨,160.0,0.9354838709677419
액션영화,액션영화,159.0,0.9726027397260274
공간,공간,159.0,0.9646017699115044
전설,전설,159.0,1.0
걸작,걸작,159.0,0.9722222222222222
한편,한편,159.0,1.0
거다,거다,159.0,1.0
아메리카,아메리카,158.0,0.8571428571428571
재미있음,재미있음,158.0,0.3333333333333333
번,10번,158.0,1.0
재개봉,재개봉,158.0,1.0
조승우,조승우,158.0,1.0
한마디,한마디,158.0,0.863013698630137
눈빛,눈빛,158.0,1.0
출연,출연,158.0,0.8938053097345132
세련,세련,158.0,1.0
실패,실패,157.0,0.967741935483871
비판,비판,157.0,1.0
대작,대작,157.0,1.0
